"Date","URL","Endid","Title","Brand_name","Position"
2019-08-19,"https://www.zoover.nl/italie/lazio-latium/rome/village-fabulous/camping","125880","Camping Village Fabulous","Go4holiday",7
2019-08-19,"https://www.zoover.nl/italie/lazio-latium/rome/village-fabulous/camping","125880","Camping Village Fabulous","Suntip",8
2019-08-19,"https://www.zoover.nl/italie/lazio-latium/rome/village-fabulous/camping","125880","Camping Village Fabulous","Canvas Holidays",9
2019-08-19,"https://www.zoover.nl/italie/lazio-latium/rome/village-fabulous/camping","125880","Camping Village Fabulous","Preisdaler",10
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/doucier-jura/domaine-de-chalain/camping","84529","Camping Domaine de Chalain","Roan Campingvakanties",1
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/doucier-jura/domaine-de-chalain/camping","84529","Camping Domaine de Chalain","Vacanceselect",2
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/doucier-jura/domaine-de-chalain/camping","84529","Camping Domaine de Chalain","Allcamps",3
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/doucier-jura/domaine-de-chalain/camping","84529","Camping Domaine de Chalain","Go4holiday",4
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/doucier-jura/domaine-de-chalain/camping","84529","Camping Domaine de Chalain","Lux-camp",5
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/doucier-jura/domaine-de-chalain/camping","84529","Camping Domaine de Chalain","Canvas Holidays",6
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/doucier-jura/domaine-de-chalain/camping","84529","Camping Domaine de Chalain","De Jong Intra",7
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/doucier-jura/domaine-de-chalain/camping","84529","Camping Domaine de Chalain","Suncamp",8
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/doucier-jura/domaine-de-chalain/camping","84529","Camping Domaine de Chalain","D-reizen",9
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/rougemont-doubs/le-val-de-bonnal/camping","84557","Camping Le Val de Bonnal","Roan Campingvakanties",1
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/rougemont-doubs/le-val-de-bonnal/camping","84557","Camping Le Val de Bonnal","Allcamps",2
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/rougemont-doubs/le-val-de-bonnal/camping","84557","Camping Le Val de Bonnal","Lux-camp",3
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/rougemont-doubs/le-val-de-bonnal/camping","84557","Camping Le Val de Bonnal","Go4holiday",4
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/rougemont-doubs/le-val-de-bonnal/camping","84557","Camping Le Val de Bonnal","De Jong Intra",5
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/rougemont-doubs/le-val-de-bonnal/camping","84557","Camping Le Val de Bonnal","Suncamp",6
2019-08-19,"https://www.zoover.nl/frankrijk/franche-comte/rougemont-doubs/le-val-de-bonnal/camping","84557","Camping Le Val de Bonnal","D-reizen",7
2019-08-19,"https://www.zoover.nl/frankrijk/pays-de-la-loire/varennes-sur-loire-maine-et-loire/domaine-de-la-breche/camping","87919","Camping Domaine de la Brèche","ANWB camping",1
2019-08-19,"https://www.zoover.nl/frankrijk/pays-de-la-loire/varennes-sur-loire-maine-et-loire/domaine-de-la-breche/camping","87919","Camping Domaine de la Brèche","D-reizen",2
2019-08-19,"https://www.zoover.nl/frankrijk/centre/pierrefitte-sur-sauldre-loir-et-cher/les-alicourts-resort/camping","84059","Camping Les Alicourts Resort","Lux-camp",1
2019-08-19,"https://www.zoover.nl/frankrijk/centre/pierrefitte-sur-sauldre-loir-et-cher/les-alicourts-resort/camping","84059","Camping Les Alicourts Resort","ANWB camping",2
2019-08-19,"https://www.zoover.nl/frankrijk/centre/pierrefitte-sur-sauldre-loir-et-cher/les-alicourts-resort/camping","84059","Camping Les Alicourts Resort","Canvas Holidays",3
2019-08-19,"https://www.zoover.nl/frankrijk/centre/pierrefitte-sur-sauldre-loir-et-cher/les-alicourts-resort/camping","84059","Camping Les Alicourts Resort","D-reizen",4
2019-08-19,"https://www.zoover.nl/frankrijk/centre/pierrefitte-sur-sauldre-loir-et-cher/les-alicourts-resort/camping","84059","Camping Les Alicourts Resort","Direct boeken",5
2019-08-19,"https://www.zoover.nl/frankrijk/centre/ste-catherine-de-fierbois-indre-et-loire/parc-de-fierbois/camping","84082","Camping Parc de Fierbois","Vacanceselect",1
2019-08-19,"https://www.zoover.nl/frankrijk/centre/ste-catherine-de-fierbois-indre-et-loire/parc-de-fierbois/camping","84082","Camping Parc de Fierbois","Allcamps",2
2019-08-19,"https://www.zoover.nl/frankrijk/centre/ste-catherine-de-fierbois-indre-et-loire/parc-de-fierbois/camping","84082","Camping Parc de Fierbois","Go4holiday",3
2019-08-19,"https://www.zoover.nl/frankrijk/centre/ste-catherine-de-fierbois-indre-et-loire/parc-de-fierbois/camping","84082","Camping Parc de Fierbois","Lux-camp",4
2019-08-19,"https://www.zoover.nl/frankrijk/centre/ste-catherine-de-fierbois-indre-et-loire/parc-de-fierbois/camping","84082","Camping Parc de Fierbois","Booking.com",5
2019-08-19,"https://www.zoover.nl/frankrijk/centre/ste-catherine-de-fierbois-indre-et-loire/parc-de-fierbois/camping","84082","Camping Parc de Fierbois","D-reizen",6
2019-08-19,"https://www.zoover.nl/frankrijk/centre/ste-catherine-de-fierbois-indre-et-loire/parc-de-fierbois/camping","84082","Camping Parc de Fierbois","TUI",7
2019-08-19,"https://www.zoover.nl/frankrijk/centre/muides-sur-loire-loir-et-cher/sandaya-chateau-des-marais/camping","84046","Camping Sandaya Château des Marais","Vacanceselect",1
2019-08-19,"https://www.zoover.nl/frankrijk/centre/muides-sur-loire-loir-et-cher/sandaya-chateau-des-marais/camping","84046","Camping Sandaya Château des Marais","Allcamps",2
2019-08-19,"https://www.zoover.nl/frankrijk/centre/muides-sur-loire-loir-et-cher/sandaya-chateau-des-marais/camping","84046","Camping Sandaya Château des Marais","Go4holiday",3
2019-08-19,"https://www.zoover.nl/frankrijk/centre/muides-sur-loire-loir-et-cher/sandaya-chateau-des-marais/camping","84046","Camping Sandaya Château des Marais","Lux-camp",4
2019-08-19,"https://www.zoover.nl/frankrijk/centre/muides-sur-loire-loir-et-cher/sandaya-chateau-des-marais/camping","84046","Camping Sandaya Château des Marais","Canvas Holidays",5
2019-08-19,"https://www.zoover.nl/frankrijk/centre/muides-sur-loire-loir-et-cher/sandaya-chateau-des-marais/camping","84046","Camping Sandaya Château des Marais","D-reizen",6
2019-08-19,"https://www.zoover.nl/frankrijk/centre/muides-sur-loire-loir-et-cher/sandaya-chateau-des-marais/camping","84046","Camping Sandaya Château des Marais","Hotels.com",7
2019-08-19,"https://www.zoover.nl/frankrijk/centre/muides-sur-loire-loir-et-cher/sandaya-chateau-des-marais/camping","84046","Camping Sandaya Château des Marais","Direct boeken",8
2019-08-19,"https://www.zoover.nl/luxemburg/luxemburg/larochette/iris-parc-birkelt/camping","100673","Camping Iris Parc Birkelt","Eurocamp",1
2019-08-19,"https://www.zoover.nl/luxemburg/luxemburg/larochette/iris-parc-birkelt/camping","100673","Camping Iris Parc Birkelt","D-reizen",2
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/vallon-pont-darc-ardeche/nature-parc-lardechois/camping","120882","Camping Nature Parc L'Ardéchois","D-reizen",1
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/vallon-pont-darc-ardeche/nature-parc-lardechois/camping","120882","Camping Nature Parc L'Ardéchois","Direct boeken",2
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/st-alban-auriolles-ardeche/le-ranc-davaine/camping","89129","Camping Le Ranc Davaine","Lux-camp",1
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/st-alban-auriolles-ardeche/le-ranc-davaine/camping","89129","Camping Le Ranc Davaine","ANWB camping",2
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/st-alban-auriolles-ardeche/le-ranc-davaine/camping","89129","Camping Le Ranc Davaine","D-reizen",3
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/st-alban-auriolles-ardeche/le-ranc-davaine/camping","89129","Camping Le Ranc Davaine","Neckermann",4
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/st-alban-auriolles-ardeche/le-ranc-davaine/camping","89129","Camping Le Ranc Davaine","Expedia.nl",5
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/st-alban-auriolles-ardeche/le-ranc-davaine/camping","89129","Camping Le Ranc Davaine","Direct boeken",6
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/nant/rcn-val-de-cantobre/camping","158993","Camping RCN Val de Cantobre","Eurocamp",1
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/nant/rcn-val-de-cantobre/camping","158993","Camping RCN Val de Cantobre","Vacanceselect",2
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/nant/rcn-val-de-cantobre/camping","158993","Camping RCN Val de Cantobre","Allcamps",3
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/nant/rcn-val-de-cantobre/camping","158993","Camping RCN Val de Cantobre","Lux-camp",4
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/nant/rcn-val-de-cantobre/camping","158993","Camping RCN Val de Cantobre","Go4holiday",5
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/nant/rcn-val-de-cantobre/camping","158993","Camping RCN Val de Cantobre","ANWB camping",6
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/nant/rcn-val-de-cantobre/camping","158993","Camping RCN Val de Cantobre","Canvas Holidays",7
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/nant/rcn-val-de-cantobre/camping","158993","Camping RCN Val de Cantobre","RCN Vakantieparken ",8
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/nant/rcn-val-de-cantobre/camping","158993","Camping RCN Val de Cantobre","ACSI Eurocampings",9
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/nant/rcn-val-de-cantobre/camping","158993","Camping RCN Val de Cantobre","Booking.com",10
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/largentiere-ardeche/les-ranchisses-glamping/camping","88963","Camping Les Ranchisses (Glamping)","Vacanceselect",1
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/largentiere-ardeche/les-ranchisses-glamping/camping","88963","Camping Les Ranchisses (Glamping)","Allcamps",2
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/largentiere-ardeche/les-ranchisses-glamping/camping","88963","Camping Les Ranchisses (Glamping)","Lux-camp",3
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/largentiere-ardeche/les-ranchisses-glamping/camping","88963","Camping Les Ranchisses (Glamping)","Go4holiday",4
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/largentiere-ardeche/les-ranchisses-glamping/camping","88963","Camping Les Ranchisses (Glamping)","ANWB camping",5
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/largentiere-ardeche/les-ranchisses-glamping/camping","88963","Camping Les Ranchisses (Glamping)","Canvas Holidays",6
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/largentiere-ardeche/les-ranchisses-glamping/camping","88963","Camping Les Ranchisses (Glamping)","Selectcamp",7
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/largentiere-ardeche/les-ranchisses-glamping/camping","88963","Camping Les Ranchisses (Glamping)","D-reizen",8
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/ruoms-sampzon-ardeche/aluna-vacances-glamping/camping","166030","Camping Aluna Vacances (Glamping)","Roan Campingvakanties",1
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/ruoms-sampzon-ardeche/aluna-vacances-glamping/camping","166030","Camping Aluna Vacances (Glamping)","Allcamps",2
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/ruoms-sampzon-ardeche/aluna-vacances-glamping/camping","166030","Camping Aluna Vacances (Glamping)","Lux-camp",3
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/ruoms-sampzon-ardeche/aluna-vacances-glamping/camping","166030","Camping Aluna Vacances (Glamping)","Go4holiday",4
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/ruoms-sampzon-ardeche/aluna-vacances-glamping/camping","166030","Camping Aluna Vacances (Glamping)","ANWB camping",5
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/ruoms-sampzon-ardeche/aluna-vacances-glamping/camping","166030","Camping Aluna Vacances (Glamping)","D-reizen",6
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/ruoms-sampzon-ardeche/aluna-vacances-glamping/camping","166030","Camping Aluna Vacances (Glamping)","Neckermann",7
2019-08-19,"https://www.zoover.nl/frankrijk/rhone-alps/ruoms-sampzon-ardeche/aluna-vacances-glamping/camping","166030","Camping Aluna Vacances (Glamping)","Direct boeken",8
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/st-pair-sur-mer-manche/chateau-de-lez-eaux/camping","87639","Camping Château de Lez Eaux","ANWB camping",1
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/st-pair-sur-mer-manche/chateau-de-lez-eaux/camping","87639","Camping Château de Lez Eaux","D-reizen",2
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/st-pair-sur-mer-manche/chateau-de-lez-eaux/camping","87639","Camping Château de Lez Eaux","Direct boeken",3
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/le-brevedent/le-brevedent/camping","131528","Camping Le Brévedent","Allcamps",1
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/le-brevedent/le-brevedent/camping","131528","Camping Le Brévedent","Go4holiday",2
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/le-brevedent/le-brevedent/camping","131528","Camping Le Brévedent","Lux-camp",3
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/le-brevedent/le-brevedent/camping","131528","Camping Le Brévedent","D-reizen",4
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/houlgate-calvados/la-vallee/camping","87563","Camping La Vallée","Roan Campingvakanties",1
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/houlgate-calvados/la-vallee/camping","87563","Camping La Vallée","Allcamps",2
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/houlgate-calvados/la-vallee/camping","87563","Camping La Vallée","Lux-camp",3
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/houlgate-calvados/la-vallee/camping","87563","Camping La Vallée","Go4holiday",4
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/houlgate-calvados/la-vallee/camping","87563","Camping La Vallée","D-reizen",5
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/houlgate-calvados/la-vallee/camping","87563","Camping La Vallée","Direct boeken",6
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/barneville-carteret/du-golf/camping","391185","Camping Du Golf","Allcamps",1
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/barneville-carteret/du-golf/camping","391185","Camping Du Golf","Go4holiday",2
2019-08-19,"https://www.zoover.nl/frankrijk/normandie/barneville-carteret/du-golf/camping","391185","Camping Du Golf","ANWB camping",3
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/berny-riviere/la-croix-du-vieux-pont/camping","88029","Camping La Croix du Vieux Pont","Eurocamp",1
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/berny-riviere/la-croix-du-vieux-pont/camping","88029","Camping La Croix du Vieux Pont","Al Fresco",2
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/berny-riviere/la-croix-du-vieux-pont/camping","88029","Camping La Croix du Vieux Pont","Roan Campingvakanties",3
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/berny-riviere/la-croix-du-vieux-pont/camping","88029","Camping La Croix du Vieux Pont","Vacanceselect",4
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/berny-riviere/la-croix-du-vieux-pont/camping","88029","Camping La Croix du Vieux Pont","Allcamps",5
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/berny-riviere/la-croix-du-vieux-pont/camping","88029","Camping La Croix du Vieux Pont","Lux-camp",6
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/berny-riviere/la-croix-du-vieux-pont/camping","88029","Camping La Croix du Vieux Pont","Go4holiday",7
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/berny-riviere/la-croix-du-vieux-pont/camping","88029","Camping La Croix du Vieux Pont","Canvas Holidays",8
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/berny-riviere/la-croix-du-vieux-pont/camping","88029","Camping La Croix du Vieux Pont","Venue Holidays",9
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/berny-riviere/la-croix-du-vieux-pont/camping","88029","Camping La Croix du Vieux Pont","Selectcamp",10
2019-08-19,"https://www.zoover.nl/frankrijk/ile-de-france/champigny-sur-marne-val-de-marne/paris-est/camping","371461","Camping Paris Est","Eurocamp",1
2019-08-19,"https://www.zoover.nl/frankrijk/ile-de-france/champigny-sur-marne-val-de-marne/paris-est/camping","371461","Camping Paris Est","Lux-camp",2
2019-08-19,"https://www.zoover.nl/frankrijk/ile-de-france/champigny-sur-marne-val-de-marne/paris-est/camping","371461","Camping Paris Est","Booking.com",3
2019-08-19,"https://www.zoover.nl/frankrijk/ile-de-france/champigny-sur-marne-val-de-marne/paris-est/camping","371461","Camping Paris Est","trivago",4
2019-08-19,"https://www.zoover.nl/frankrijk/ile-de-france/champigny-sur-marne-val-de-marne/paris-est/camping","371461","Camping Paris Est","Expedia.nl",5
2019-08-19,"https://www.zoover.nl/frankrijk/ile-de-france/champigny-sur-marne-val-de-marne/paris-est/camping","371461","Camping Paris Est","Hotels.com",6
2019-08-19,"https://www.zoover.nl/frankrijk/nord-pas-de-calais/guines/la-bien-assise/camping","87428","Camping La Bien Assise","Allcamps",1
2019-08-19,"https://www.zoover.nl/frankrijk/nord-pas-de-calais/guines/la-bien-assise/camping","87428","Camping La Bien Assise","Go4holiday",2
2019-08-19,"https://www.zoover.nl/frankrijk/nord-pas-de-calais/guines/la-bien-assise/camping","87428","Camping La Bien Assise","ANWB camping",3
2019-08-19,"https://www.zoover.nl/frankrijk/nord-pas-de-calais/guines/la-bien-assise/camping","87428","Camping La Bien Assise","Lux-camp",4
2019-08-19,"https://www.zoover.nl/frankrijk/nord-pas-de-calais/guines/la-bien-assise/camping","87428","Camping La Bien Assise","Canvas Holidays",5
2019-08-19,"https://www.zoover.nl/frankrijk/nord-pas-de-calais/guines/la-bien-assise/camping","87428","Camping La Bien Assise","D-reizen",6
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/st-valery-sur-somme/chateau-de-drancourt/camping","88057","Camping Domaine de Drancourt","Allcamps",1
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/st-valery-sur-somme/chateau-de-drancourt/camping","88057","Camping Domaine de Drancourt","Lux-camp",2
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/st-valery-sur-somme/chateau-de-drancourt/camping","88057","Camping Domaine de Drancourt","Go4holiday",3
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/st-valery-sur-somme/chateau-de-drancourt/camping","88057","Camping Domaine de Drancourt","De Jong Intra",4
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/st-valery-sur-somme/chateau-de-drancourt/camping","88057","Camping Domaine de Drancourt","Suncamp",5
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/st-valery-sur-somme/chateau-de-drancourt/camping","88057","Camping Domaine de Drancourt","D-reizen",6
2019-08-19,"https://www.zoover.nl/frankrijk/picardie/st-valery-sur-somme/chateau-de-drancourt/camping","88057","Camping Domaine de Drancourt","Expedia.nl",7
2019-08-19,"https://www.zoover.nl/portugal/costa-de-lisboa/cascais/orbitur-in-guincho/camping","173300","Camping Orbitur (in Guincho)","Vacanceselect",1
2019-08-19,"https://www.zoover.nl/portugal/costa-de-lisboa/cascais/orbitur-in-guincho/camping","173300","Camping Orbitur (in Guincho)","De Jong Intra",2
2019-08-19,"https://www.zoover.nl/portugal/costa-de-lisboa/cascais/orbitur-in-guincho/camping","173300","Camping Orbitur (in Guincho)","Booking.com",3
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/luz-ardiden-st-sauveur/airotel-pyrenees/camping","130864","Camping Airotel Pyrenées","Eurocamp",1
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/luz-ardiden-st-sauveur/airotel-pyrenees/camping","130864","Camping Airotel Pyrenées","Allcamps",2
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/luz-ardiden-st-sauveur/airotel-pyrenees/camping","130864","Camping Airotel Pyrenées","Go4holiday",3
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/luz-ardiden-st-sauveur/airotel-pyrenees/camping","130864","Camping Airotel Pyrenées","Lux-camp",4
2019-08-19,"https://www.zoover.nl/frankrijk/midi-pyrenees/luz-ardiden-st-sauveur/airotel-pyrenees/camping","130864","Camping Airotel Pyrenées","D-reizen",5
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/port-grimaud-en-grimaud/les-prairies-de-la-mer/camping","88695","Camping Les Prairies de la Mer","Vacanceselect",1
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/port-grimaud-en-grimaud/les-prairies-de-la-mer/camping","88695","Camping Les Prairies de la Mer","LUX-camp",2
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/port-grimaud-en-grimaud/les-prairies-de-la-mer/camping","88695","Camping Les Prairies de la Mer","Booking.com",3
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/port-grimaud-en-grimaud/les-prairies-de-la-mer/camping","88695","Camping Les Prairies de la Mer","D-reizen",4
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/port-grimaud-en-grimaud/les-prairies-de-la-mer/camping","88695","Camping Les Prairies de la Mer","TUI",5
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/port-grimaud-en-grimaud/les-prairies-de-la-mer/camping","88695","Camping Les Prairies de la Mer","trivago",6
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/port-grimaud-en-grimaud/les-prairies-de-la-mer/camping","88695","Camping Les Prairies de la Mer","Expedia.nl",7
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/port-grimaud-en-grimaud/les-prairies-de-la-mer/camping","88695","Camping Les Prairies de la Mer","Hotels.com",8
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/st-aygulf/ecolodge-letoile-dargens/camping","88714","Camping Ecolodge L'Etoile d'Argens","Roan Campingvakanties",1
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/st-aygulf/ecolodge-letoile-dargens/camping","88714","Camping Ecolodge L'Etoile d'Argens","Vacanceselect",2
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/st-aygulf/ecolodge-letoile-dargens/camping","88714","Camping Ecolodge L'Etoile d'Argens","Allcamps",3
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/st-aygulf/ecolodge-letoile-dargens/camping","88714","Camping Ecolodge L'Etoile d'Argens","Lux-camp",4
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/st-aygulf/ecolodge-letoile-dargens/camping","88714","Camping Ecolodge L'Etoile d'Argens","Go4holiday",5
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/st-aygulf/ecolodge-letoile-dargens/camping","88714","Camping Ecolodge L'Etoile d'Argens","Booking.com",6
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/st-aygulf/ecolodge-letoile-dargens/camping","88714","Camping Ecolodge L'Etoile d'Argens","D-reizen",7
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/st-aygulf/ecolodge-letoile-dargens/camping","88714","Camping Ecolodge L'Etoile d'Argens","Direct boeken",8
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/la-baume-la-palmeraie/camping","88425","Camping La Baume/La Palmeraie","Eurocamp",1
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/la-baume-la-palmeraie/camping","88425","Camping La Baume/La Palmeraie","Al Fresco",2
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/la-baume-la-palmeraie/camping","88425","Camping La Baume/La Palmeraie","Vacanceselect",3
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/la-baume-la-palmeraie/camping","88425","Camping La Baume/La Palmeraie","Allcamps",4
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/la-baume-la-palmeraie/camping","88425","Camping La Baume/La Palmeraie","Lux-camp",5
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/la-baume-la-palmeraie/camping","88425","Camping La Baume/La Palmeraie","Go4holiday",6
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/la-baume-la-palmeraie/camping","88425","Camping La Baume/La Palmeraie","Canvas Holidays",7
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/la-baume-la-palmeraie/camping","88425","Camping La Baume/La Palmeraie","Booking.com",8
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/la-baume-la-palmeraie/camping","88425","Camping La Baume/La Palmeraie","D-reizen",9
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/la-baume-la-palmeraie/camping","88425","Camping La Baume/La Palmeraie","Neckermann",10
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/yelloh-village-domaine-du-colombier-glamping/camping","88428","Camping Yelloh! Village Domaine du Colombier (Glamping)","Yelloh! Village",1
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/yelloh-village-domaine-du-colombier-glamping/camping","88428","Camping Yelloh! Village Domaine du Colombier (Glamping)","Allcamps",2
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/yelloh-village-domaine-du-colombier-glamping/camping","88428","Camping Yelloh! Village Domaine du Colombier (Glamping)","Lux-camp",3
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/yelloh-village-domaine-du-colombier-glamping/camping","88428","Camping Yelloh! Village Domaine du Colombier (Glamping)","Go4holiday",4
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/yelloh-village-domaine-du-colombier-glamping/camping","88428","Camping Yelloh! Village Domaine du Colombier (Glamping)","ANWB camping",5
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/yelloh-village-domaine-du-colombier-glamping/camping","88428","Camping Yelloh! Village Domaine du Colombier (Glamping)","Canvas Holidays",6
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/yelloh-village-domaine-du-colombier-glamping/camping","88428","Camping Yelloh! Village Domaine du Colombier (Glamping)","De Jong Intra",7
2019-08-19,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/frejus/yelloh-village-domaine-du-colombier-glamping/camping","88428","Camping Yelloh! Village Domaine du Colombier (Glamping)","AlleReizenOp1Site.nl",8
